16230	307	64276355500		Isaac	B	Torres	0	1968-02-03 00:00:00	S		M		110000	1	1	Graduate D	Management	0	3	8237 Gibrix Dr.		722-555-0118	
16252	503	1066		Andy	C	 Ramos	0	1964-05-21 00:00:00	M		M		40000	1	0	Bachelors 	Skilled Manual	0	0	5597 Mt. Palomar Pl		1 (11) 500 555-0164	
16262	506	688		Paula		 Serrano	0	1979-08-23 00:00:00	S		F		30000	3	3	Partial Co	Clerical	0	2	917 Sunset Meadows Ln.		1 (11) 500 555-0138	
16273	2	1642		Clifford		 Raman	0	1978-10-12 00:00:00	M		M		30000	4	4	Partial Co	Clerical	1	2	2119 Chisholm Way		1 (11) 500 555-0180	
16276	192	85074842572		Austin	S	Jackson	0	1977-08-21 00:00:00	S		M		30000	0	0	Partial Co	Clerical	1	1	1705 Gumwood		1 (11) 500 555-0173	
16282	503	860		Janelle	R	 Rana	0	1975-07-09 00:00:00	S		F		10000	0	0	Partial Hi	Manual	0	2	5798 Broadway St		1 (11) 500 555-0199	
16284	5	9033		Philip		 Martin	0	1976-07-12 00:00:00	M		M		20000	0	0	High Schoo	Manual	1	1	4041 Jennifer Way		1 (11) 500 555-0138	
16292	394	8052		Krystal		 He	0	1975-12-23 00:00:00	S		F		30000	0	0	Partial Co	Clerical	0	1	923 Hill Drive		1 (11) 500 555-0141	
16306	5	97369326949		Julia	S	Cook	0	1962-02-09 00:00:00	S		F		30000	5	0	Graduate D	Clerical	0	0	9907 Via Appia		1 (11) 500 555-0164	
16314	1	13884021043		Jessica		Price	0	1956-07-23 00:00:00	S		F		10000	2	0	Partial Co	Manual	0	0	6739 Walnut Ave		1 (11) 500 555-0160	
16315	395	5782		Jaclyn	A	 Goel	0	1955-06-08 00:00:00	S		F		10000	2	0	Partial Co	Manual	0	1	8962 Broadway St.		1 (11) 500 555-0166	
16318	1	6849		Kendra		 Hernandez	0	1941-05-09 00:00:00	M		F		20000	1	0	Bachelors 	Clerical	1	0	558 Levee Rd.		1 (11) 500 555-0156	
16326	92	1437		Yolanda		 Lal	0	1976-07-17 00:00:00	M		F		10000	0	0	High Schoo	Manual	1	2	3682 Jeff Ct.		1 (11) 500 555-0166	
16337	394	6251		Wendy		 Rubio	0	1943-05-05 00:00:00	M		F		20000	2	0	Partial Co	Manual	1	0	9074 Ingersoll Terrace		1 (11) 500 555-0139	
16348	91	64217588305		Carlos	L	Torres	0	1960-12-23 00:00:00	S		M		10000	1	1	High Schoo	Manual	1	0	4392 Lakeview Pl.		1 (11) 500 555-0124	
16349	401	793		Melody	L	 Rubio	0	1960-02-14 00:00:00	S		F		10000	1	1	High Schoo	Manual	1	1	7176 Chatworth		1 (11) 500 555-0138	
16355	395	5776		Jaclyn	L	 Raje	0	1959-08-15 00:00:00	S		F		20000	2	0	Partial Co	Manual	1	1	9517 Village Road		1 (11) 500 555-0154	
16369	3	1005		Francis	W	 Munoz	0	1969-09-26 00:00:00	M		M		20000	0	0	Partial Co	Manual	0	1	3773 Lakefield Place		1 (11) 500 555-0132	
16374	5	22054024300		Jackson		Griffin	0	1969-06-23 00:00:00	S		M		40000	0	0	Graduate D	Clerical	0	0	174 Cedar Point Loop		1 (11) 500 555-0199	
16375	91	69732639193		Adrian	A	Rogers	0	1969-01-05 00:00:00	S		M		40000	0	0	Graduate D	Clerical	1	0	661 Holiday Hills		1 (11) 500 555-0121	
16376	192	7606		Kelsey		 Anand	0	1969-09-19 00:00:00	S		F		50000	0	0	Graduate D	Skilled Manual	0	0	7174 Ravenwood		1 (11) 500 555-0185	
16377	192	93239116668		Grace	D	Foster	0	1969-07-26 00:00:00	M		F		50000	0	0	Graduate D	Skilled Manual	1	0	6021 Ellis St.		1 (11) 500 555-0198	
16387	503	93026315600		Grace		Sanders	0	1923-10-18 00:00:00	M		F		20000	2	0	Partial Co	Manual	0	1	4485 Pheasant Court		1 (11) 500 555-0193	
16396	394	2616		Janet	L	 Rubio	0	1957-10-05 00:00:00	M		F		120000	2	4	High Schoo	Professional	1	4	834 Heights Ave.		1 (11) 500 555-0161	
16435	91	9864		April	A	 Chander	0	1948-11-21 00:00:00	M		F		70000	5	1	Partial Hi	Skilled Manual	1	3	8371 Marlesta Rd		1 (11) 500 555-0112	
16439	390	84188447600		Justin	F	White	0	1975-11-28 00:00:00	S		M		60000	0	0	Partial Hi	Skilled Manual	1	3	4815 Stonehedge Dr		1 (11) 500 555-0167	
16441	92	4565		Kari		 Patel	0	1975-10-19 00:00:00	M		F		60000	0	0	Partial Hi	Skilled Manual	1	4	8890 Viera Avenue		1 (11) 500 555-0195	
16444	4	77437161207		Angel	S	Green	0	1976-08-21 00:00:00	S		M		70000	0	0	High Schoo	Management	0	2	2841 Georgia Dr.		1 (11) 500 555-0146	
16463	4	71987910270		Nathaniel	C	Stewart	0	1970-08-07 00:00:00	M		M		110000	0	5	High Schoo	Management	1	4	7112 Thissen Court		1 (11) 500 555-0125	
16465	92	3495		Ivan		 Patel	0	1970-07-19 00:00:00	S		M		120000	0	5	Partial Hi	Professional	1	4	1867 Buchanan Rd.		1 (11) 500 555-0167	
16471	430	7951		Tony	S	 Aggarwal	0	1947-11-01 00:00:00	M		M		40000	4	0	High Schoo	Professional	0	2	7129 N Larwin Ave.		348-555-0115	
16472	77	74272138500		Jackson	R	Baker	0	1937-04-22 00:00:00	M		M		50000	3	0	Graduate D	Management	1	2	9509 St. Paul Way		167-555-0196	
16477	320	2346		Darryl	G	 She	0	1938-08-22 00:00:00	M		M		50000	3	0	Graduate D	Management	1	2	7948 Roehlidge Lane		484-555-0149	
16478	297	4471		Jay	W	 Engineer	0	1938-07-16 00:00:00	S		M		50000	3	0	Graduate D	Management	1	2	406 Tuolumne Street	#112	160-555-0166	
16484	351	5781		Jaclyn	D	 Nath	0	1940-10-26 00:00:00	S		F		50000	3	0	Bachelors 	Management	0	2	9334 Mayhew Way		840-555-0190	
16503	7	42465221881		Mackenzie	L	Parker	0	1945-03-06 00:00:00	M		F		30000	2	1	Partial Hi	Skilled Manual	0	3	1384 Windmill Way		298-555-0156	
16517	63	6818		Gina		 Rubio	0	1948-02-03 00:00:00	M		F		40000	2	1	High Schoo	Professional	1	2	54 Morgan Ave.		794-555-0162	
16526	250	4587		Kari	K	 Martin	0	1949-11-09 00:00:00	M		F		50000	2	1	Partial Co	Professional	1	2	1466 Cherry St.		275-555-0142	
16527	434	56189168100		Sarah		Foster	0	1949-05-09 00:00:00	S		F		50000	2	1	Partial Co	Professional	0	2	5664 Concord Blvd.		727-555-0117	
16528	321	10110		Kristen		 Lin	0	1949-06-09 00:00:00	S		F		50000	2	1	Partial Co	Professional	0	2	3859 Zand		767-555-0160	
16538	459	6144		Robin	R	 Suarez	0	1951-04-19 00:00:00	M		F		50000	2	1	High Schoo	Professional	1	2	7681 Willow Pass Road		724-555-0150	
16540	343	84451566934		David	E	Smith	0	1951-08-24 00:00:00	S		M		60000	2	1	Partial Co	Professional	0	1	3711 Cambridge Drive		505-555-0140	
16553	166	5276		Tamara	W	 Nara	0	1979-01-20 00:00:00	S		F		40000	0	0	High Schoo	Skilled Manual	0	2	3859 Adelaide Street		879-555-0199	
16554	360	8585		Jesus	L	 Moreno	0	1979-12-08 00:00:00	S		M		40000	0	0	High Schoo	Skilled Manual	0	2	1961 Oak Grove Road		547-555-0152	
16574	1509	6102		Javier		 Suarez	0	1977-06-05 00:00:00	M		M		40000	0	0	Partial Hi	Clerical	1	2	3505 Bisca Y Court		801-555-0115	
16579	258	5904		Roger	D	 Gao	0	1977-05-16 00:00:00	S		M		40000	0	0	Partial Hi	Clerical	0	2	9833 Mt. Dias Blv.		496-555-0129	
16595	390	5041		Jenny		 Zhao	0	1952-07-22 00:00:00	S		F		20000	2	1	Partial Hi	Clerical	1	2	2631 Springer Court		1 (11) 500 555-0179	
16601	403	8971		Craig	R	 Torres	0	1954-10-17 00:00:00	M		M		40000	3	0	Partial Hi	Clerical	1	2	8751 Norse Drive		1 (11) 500 555-0113	
16604	134	26007412672		Austin		Ross	0	1975-05-27 00:00:00	S		M		50000	0	0	High Schoo	Skilled Manual	0	2	5699 Alpha Way		598-555-0153	
16611	292	54107006788		Abigail	C	Bryant	0	1973-06-09 00:00:00	M		F		60000	0	0	Partial Co	Skilled Manual	1	2	1385 Hickory Drive		914-555-0199	
16612	311	339		Franklin	M	 Guo	0	1973-05-13 00:00:00	M		M		70000	0	0	Partial Co	Professional	0	2	281 Wesley Court		148-555-0192	
16618	403	7905		Shaun		 Nara	0	1959-08-16 00:00:00	M		M		100000	1	1	Bachelors 	Management	1	3	2530 Spring Hill Road		1 (11) 500 555-0176	
16620	429	19725362658		Lucas	A	Green	0	1974-11-14 00:00:00	S		M		50000	0	0	High Schoo	Professional	0	2	9549 Jomar Drive		108-555-0171	
16623	375	9224		Brett		 Sara	0	1974-05-11 00:00:00	M		M		60000	0	0	Partial Co	Professional	1	2	7348 Indianhead Way		858-555-0123	
16647	190	7135		Marc		 Gutierrez	0	1962-10-11 00:00:00	S		M		40000	3	2	High Schoo	Skilled Manual	1	2	4434 Virginia Hills Dr		190-555-0156	
16653	442	1419		Shawna	S	 Chande	0	1961-02-10 00:00:00	S		F		40000	4	3	High Schoo	Skilled Manual	0	3	7515 Royal Oak Rd.		747-555-0165	
16656	444	85531488656		John	E	Miller	0	1961-05-04 00:00:00	M		M		40000	4	2	High Schoo	Skilled Manual	1	2	4089 Frisbie Court		195-555-0197	
16673	34	5318		Alisha		 Sharma	0	1959-11-06 00:00:00	M		F		70000	5	5	Graduate D	Professional	1	3	1253 Orange St.		922-555-0181	
16685	390	2099		Andres	C	 Rai	0	1969-03-24 00:00:00	M		M		100000	1	0	Graduate D	Management	1	0	4890 Hacienda		1 (11) 500 555-0134	
16690	390	9410		Alicia	D	 Nara	0	1967-08-08 00:00:00	S		F		70000	5	5	Bachelors 	Professional	1	3	4827 Gilardy Drive		1 (11) 500 555-0176	
16694	403	4214		Deanna		 Engineer	0	1966-05-15 00:00:00	M		F		80000	5	5	Graduate D	Management	0	3	9533 Wexford Drive		1 (11) 500 555-0195	
16696	403	6529		Jonathon		 Rubio	0	1966-06-02 00:00:00	S		M		90000	2	0	Bachelors 	Professional	1	0	2518 Cashew Street		1 (11) 500 555-0155	
16706	1	15983343124		Jeremiah	R	Thompson	0	1973-10-04 00:00:00	S		M		30000	0	0	Partial Co	Clerical	0	1	2100 Pear Dr.		1 (11) 500 555-0130	
16709	181	2316		Ronnie	M	 Zheng	0	1957-04-23 00:00:00	S		M		70000	2	1	Partial Co	Professional	1	0	8932 Sandalwood Dr.		629-555-0197	
16712	279	91909561753		Victoria		Flores	0	1957-09-13 00:00:00	S		F		90000	2	0	Partial Co	Professional	0	1	7813 Worth Ct.		753-555-0160	
16722	223	7245		Johnathan		 Garcia	0	1965-04-14 00:00:00	S		M		90000	4	4	Partial Co	Professional	1	3	4351 Azores Court		576-555-0163	
16733	36	66861017942		Seth	A	Cox	0	1964-06-06 00:00:00	S		M		80000	4	3	Partial Co	Professional	0	1	9820 Hawes St.		254-555-0119	
16743	305	5432		Dawn		 Anand	0	1956-04-08 00:00:00	M		F		90000	2	1	Partial Co	Professional	1	1	3980 Guadalajara		187-555-0170	
16748	11	78298627700		Eric		Hernandez	0	1963-03-21 00:00:00	S		M		80000	4	3	Partial Co	Professional	0	2	4537 Elderwood Dr.		735-555-0131	
16752	249	6830		Jill		 Romero	0	1962-10-26 00:00:00	S		F		80000	5	4	Partial Co	Professional	0	3	3274 Corrinne Court	#104	853-555-0137	
16761	206	9512		Julie	S	 Nath	0	1961-03-07 00:00:00	M		F		80000	5	4	Partial Co	Professional	1	3	5226 Carpetta Circle		808-555-0164	
16772	229	64985461831		Dalton	C	Peterson	0	1955-05-08 00:00:00	S		M		90000	2	1	High Schoo	Professional	1	1	8546 Meadowlark Court		153-555-0112	
16779	24	2884		Neil	M	 Gil	0	1960-09-15 00:00:00	S		M		80000	5	4	Partial Co	Professional	0	3	3136 Pinewood Court		350-555-0131	
16783	130	15440351366		Fernando	W	Young	0	1960-06-09 00:00:00	M		M		100000	0	3	Partial Co	Professional	1	2	3333 Maureen Circle		120-555-0139	
16813	4	7038		Rachael	A	 Subram	0	1967-08-21 00:00:00	M		F		80000	5	5	Bachelors 	Professional	1	4	613 Glen Wood Drive		1 (11) 500 555-0142	
16866	199	78990299700		Hunter		Harris	0	1977-05-01 00:00:00	S		M		40000	0	0	High Schoo	Skilled Manual	0	2	8046 H Street		415-555-0169	
16872	4	10139		Shannon	R	 Lu	0	1943-10-26 00:00:00	M		F		40000	2	0	Bachelors 	Management	1	2	2944 North Main St.		1 (11) 500 555-0122	
16875	390	3687		Bridget	A	 Chander	0	1943-01-13 00:00:00	S		F		50000	2	0	Graduate D	Management	0	1	2126 Silver Oak Pl.		1 (11) 500 555-0127	
16892	1	1959		Bianca		 Zhou	0	1957-04-27 00:00:00	M		F		120000	2	4	High Schoo	Professional	0	4	7860 Banbury Loop		1 (11) 500 555-0161	
16924	87	1542		Marco		 Raman	0	1974-11-23 00:00:00	S		M		40000	3	3	Partial Co	Clerical	0	2	2905 Limeridge Drive		137-555-0172	
16928	74	8962		Craig	G	 Hernandez	0	1966-11-27 00:00:00	S		M		50000	0	0	Graduate D	Skilled Manual	0	0	2710 Chinquapin Court		261-555-0194	
16931	98	84544752240		David	R	Thompson	0	1966-11-13 00:00:00	S		M		50000	0	0	Graduate D	Skilled Manual	1	0	2255 Wintergreen Court		362-555-0133	
16935	66	83132714000		Samuel	F	Lee	0	1954-05-06 00:00:00	S		M		20000	3	0	Partial Hi	Manual	0	2	3453 Wren Ave.		185-555-0158	
16939	167	8139		Brittney		 Li	0	1954-08-26 00:00:00	M		F		30000	1	0	High Schoo	Clerical	1	1	9339 Northwood Dr.		606-555-0144	
16944	282	36091021895		Makayla		Cooper	0	1955-07-16 00:00:00	M		F		20000	3	0	Partial Hi	Clerical	1	2	7479 Dublin		235-555-0190	
16949	19	6132		Robin		 Alonso	0	1955-02-12 00:00:00	S		F		30000	1	0	High Schoo	Clerical	0	1	6931 Erie Dr.		168-555-0122	
16970	231	52394212484		Emma		Smith	0	1959-10-20 00:00:00	M		F		40000	2	0	Partial Co	Clerical	0	1	4563 Melinda Court		832-555-0195	
16974	20	13402146100		Haley		Bennett	0	1959-11-17 00:00:00	S		F		40000	2	0	Partial Co	Clerical	1	1	1619 Mills Dr.		712-555-0119	
16985	392	2002		Martha		 Zhang	0	1971-05-22 00:00:00	M		F		50000	1	1	Graduate D	Skilled Manual	0	0	7090 Peabody Road	Unit D	190-555-0110	
17005	60	33457355500		Catherine		Watson	0	1971-08-23 00:00:00	S		F		60000	1	0	Graduate D	Professional	1	0	3999 Tobi Drive		660-555-0140	
17025	18	99936640858		Isabella	A	Rivera	0	1967-12-02 00:00:00	M		F		50000	2	2	Bachelors 	Skilled Manual	1	1	9549 Sandra Circle		604-555-0184	
17030	78	766		Gloria	R	 Suarez	0	1966-02-02 00:00:00	S		F		50000	3	3	Bachelors 	Skilled Manual	0	0	8986 Wildewood Dr.		130-555-0181	
17031	374	7817		Carl	E	 Xu	0	1966-04-08 00:00:00	S		M		50000	3	3	Bachelors 	Skilled Manual	1	0	4173 Whyte Park Ave		507-555-0116	
17048	1481	19375774300		Ian		Hill	0	1965-11-17 00:00:00	M		M		60000	0	0	Graduate D	Professional	0	0	8812 Geneva Lane		275-555-0154	
17059	394	6425		Kristy		 Moreno	0	1967-12-24 00:00:00	S		F		30000	1	1	Bachelors 	Clerical	1	0	9818 Frisbie Court		1 (11) 500 555-0153	
17095	395	3897		Michele		 Sanz	0	1945-06-22 00:00:00	S		F		70000	5	1	High Schoo	Professional	0	3	3830 Sandy Cove Lane		1 (11) 500 555-0112	
17100	5	2352		Glenn		 Yang	0	1946-12-06 00:00:00	M		M		80000	5	0	Partial Co	Professional	1	2	250 Piper Ridge Court	#701	1 (11) 500 555-0184	
17110	192	9755		Shawn	E	 Kumar	0	1951-03-08 00:00:00	S		M		80000	5	2	High Schoo	Professional	0	2	5096 Flamingo Dr		1 (11) 500 555-0172	
17114	2	2591		Cheryl		 Rubio	0	1950-06-09 00:00:00	S		F		110000	4	5	Partial Co	Management	0	2	5283 Dumbarton Drive		1 (11) 500 555-0182	
17123	393	4906		Roy		 Gutierrez	0	1947-05-15 00:00:00	M		M		100000	3	4	High Schoo	Management	1	4	9593 Eastgate Lane		1 (11) 500 555-0189	
17130	4	5728		Rafael	L	 Chander	0	1976-02-07 00:00:00	S		M		70000	0	0	High Schoo	Management	0	3	8436 L St.		1 (11) 500 555-0160	
17142	390	53469896316		Abigail	C	Hall	0	1972-06-24 00:00:00	S		F		90000	0	0	High Schoo	Management	1	3	6525 Buskirk Ave		1 (11) 500 555-0162	
17155	390	8477		Randy	J	 Cai	0	1971-11-20 00:00:00	M		M		110000	0	5	Partial Hi	Professional	1	4	7932 Cataline Avenue		1 (11) 500 555-0191	
17161	352	1821		Carly		 Chande	0	1937-10-19 00:00:00	M		F		50000	3	0	Graduate D	Management	1	2	6868 Thornhill Place		774-555-0123	
17162	342	54861485362		Samantha	J	Johnson	0	1937-12-03 00:00:00	M		F		50000	3	0	Graduate D	Management	1	2	245 89th Avenue		167-555-0180	
17186	1500	43200678229		Jenna	L	Carter	0	1944-11-06 00:00:00	S		F		30000	5	0	Partial Hi	Clerical	0	2	7922 Rock Island Drive		785-555-0146	
17191	251	7536		Tracy	A	 Tang	0	1945-06-05 00:00:00	M		F		20000	5	0	Partial Hi	Clerical	0	3	9670 Wildberry Court		843-555-0133	
17196	289	153		Cedric		 Luo	0	1945-11-12 00:00:00	M		M		30000	2	1	Partial Hi	Skilled Manual	0	2	3414 Jason Court	#108	899-555-0139	
17208	1501	1681		Tommy		 Deng	0	1948-09-22 00:00:00	S		M		30000	2	1	Partial Hi	Skilled Manual	0	4	4808 Ward Court		227-555-0117	
17224	363	89630166888		Lauren	M	Simmons	0	1949-05-13 00:00:00	S		F		50000	2	1	Partial Co	Professional	0	2	3066 Wallace Dr.		911-555-0160	
17228	247	74566521644		Connor	L	Gonzalez	0	1950-10-27 00:00:00	S		M		50000	2	1	Partial Co	Professional	0	2	9802 Birch Bark Dr.		111-555-0165	
17230	327	8269		Candice		 Li	0	1950-10-10 00:00:00	M		F		60000	2	1	Partial Co	Professional	1	1	8813 Dianda Dr		466-555-0119	
17237	26	3814		Deborah		 Rai	0	1951-02-10 00:00:00	S		F		50000	2	1	High Schoo	Professional	1	2	4118 Hillsborough Dr.		162-555-0140	
17243	302	67695426300		Jeremiah		Morgan	0	1952-02-22 00:00:00	M		M		50000	2	1	High Schoo	Professional	1	2	8379 Cincerto Circle		817-555-0151	
17245	1502	6432		Kristy		 Dominguez	0	1952-11-25 00:00:00	S		F		50000	2	1	High Schoo	Professional	1	2	836 Donaleen Cr.		843-555-0175	
17258	461	3002		Adrienne	A	 Munoz	0	1967-12-22 00:00:00	S		F		120000	0	1	Bachelors 	Management	0	4	2097 Bernauer		941-555-0146	
17266	174	49358316659		Isabella		Miller	0	1978-07-13 00:00:00	M		F		50000	0	0	Partial Co	Skilled Manual	1	1	8018 Pinnacle Drive		891-555-0189	
17267	290	5259		Tamara	D	 Deng	0	1978-07-23 00:00:00	S		F		50000	0	0	Partial Co	Skilled Manual	0	1	2084 Villageoaks Dr.		989-555-0177	
17304	260	38126963400		Brooke		Bailey	0	1974-10-22 00:00:00	S		F		50000	0	0	High Schoo	Skilled Manual	1	2	5914 Overhill Rd		789-555-0186	
17317	213	3865		Michele	W	 Subram	0	1974-05-23 00:00:00	M		F		50000	0	0	High Schoo	Professional	1	2	8919 Sand Point Road		737-555-0112	
17321	215	55700464248		Samantha		Washington	0	1964-11-11 00:00:00	M		F		40000	0	0	High Schoo	Skilled Manual	0	1	4678 Ygnacio Valley Road		289-555-0119	
17322	63	53209384083		Alexis	I	Martin	0	1964-11-04 00:00:00	M		F		40000	0	0	High Schoo	Skilled Manual	0	1	5879 Holiday Hill Dr.		906-555-0156	
17327	1488	35433097481		Jade		Gray	0	1964-08-11 00:00:00	M		F		50000	4	2	Bachelors 	Skilled Manual	1	2	5170 Isabel Dr		604-555-0165	
17332	273	38902057409		Jade	R	Morris	0	1963-02-21 00:00:00	M		F		50000	4	2	Bachelors 	Professional	1	2	9670 Walnut Pl.		922-555-0111	
17338	198	8562		Frank	L	 Alonso	0	1962-03-09 00:00:00	M		M		40000	3	2	High Schoo	Skilled Manual	0	2	7459 Rolando Avenue		167-555-0118	
17346	367	2482		Trisha		 Yang	0	1960-07-20 00:00:00	S		F		40000	4	2	High Schoo	Skilled Manual	0	3	9473 Wawona Lane		192-555-0113	
17365	111	80135023593		Noah		Garcia	0	1960-11-15 00:00:00	S		M		50000	1	0	Partial Co	Skilled Manual	0	1	8955 Dumbarton Drive		306-555-0193	
17366	46	67670186758		Lucas	F	Morgan	0	1960-10-23 00:00:00	M		M		50000	1	0	Partial Co	Skilled Manual	1	1	5700 Donald Ave.		653-555-0163	
17368	189	3852		Ashlee	G	 Yuan	0	1960-02-28 00:00:00	S		F		50000	1	0	Partial Co	Skilled Manual	0	1	4475 Longbrook Way		931-555-0147	
17378	1470	59254879355		Gavin		Foster	0	1958-05-04 00:00:00	S		M		60000	3	2	Bachelors 	Professional	0	1	9327 Greenbrook Dr.		161-555-0170	
17384	298	3038		Carmen	A	 Gonzalez	0	1958-06-09 00:00:00	S		F		70000	5	4	Graduate D	Professional	0	1	6588 Palms Drive		532-555-0168	
17402	4	6773		Renee	M	 Diaz	0	1969-03-16 00:00:00	M		F		100000	1	0	Graduate D	Management	1	0	7142 Duck Horn Court		1 (11) 500 555-0162	
17409	92	7323		Bobby	W	 Martinez	0	1966-02-09 00:00:00	S		M		80000	5	5	Graduate D	Management	1	3	1883 Queens Road	#g101	1 (11) 500 555-0194	
17412	92	7482		Katrina	B	 She	0	1966-06-19 00:00:00	M		F		90000	2	0	Bachelors 	Professional	1	0	41 Regency Dr.		1 (11) 500 555-0119	
17414	328	5663		Omar	M	 Shen	0	1953-05-23 00:00:00	M		M		60000	3	1	Partial Hi	Skilled Manual	1	3	4190 Trujillo		484-555-0166	
17417	174	4269		Rebekah	G	 Rana	0	1957-03-18 00:00:00	M		F		70000	2	1	Partial Co	Professional	1	0	2768 Creekside Dr.		902-555-0115	
17418	359	82819244265		Samuel	H	Moore	0	1956-06-19 00:00:00	S		M		50000	2	0	Partial Hi	Skilled Manual	0	2	204 Longbrook Way		667-555-0110	
17422	327	81782693862		Cameron	A	Williams	0	1956-02-26 00:00:00	S		M		50000	2	0	Partial Hi	Skilled Manual	0	2	6446 Kirkwood Dr.		203-555-0140	
17424	263	65892568826		Mason	J	Cooper	0	1956-07-18 00:00:00	M		M		60000	2	0	High Schoo	Professional	1	2	4440 Stillwater Court		443-555-0195	
17428	242	1766		Melvin	J	 Shan	0	1965-11-22 00:00:00	M		M		90000	4	4	Partial Co	Professional	1	3	3810 Freda Drive		992-555-0159	
17429	287	49608572100		Natalie		Robinson	0	1965-04-14 00:00:00	S		F		90000	4	4	Partial Co	Professional	1	3	4351 Azores Court		187-555-0115	
17433	55	3123		Stefanie	J	 Sai	0	1964-01-01 00:00:00	M		F		80000	4	3	Partial Co	Professional	1	1	7458 Windmill Way		290-555-0147	
17443	243	4413		Michele		 Srini	0	1956-03-16 00:00:00	M		F		90000	2	1	Partial Co	Professional	0	1	5576 Westminster Pl.		111-555-0118	
17445	467	8088		Leah	J	 Liu	0	1963-05-09 00:00:00	M		F		90000	0	0	Partial Co	Professional	0	1	3742 Alpine Drive		869-555-0196	
17446	343	8085		Leah	T	 Wang	0	1963-11-13 00:00:00	M		F		100000	0	2	Partial Co	Professional	1	1	8238 D Kiska Ct.		555-555-0181	
17452	466	9203		Raymond		 Mehta	0	1962-06-14 00:00:00	S		M		90000	5	4	Partial Co	Professional	1	3	9542 Dubne Court	201	761-555-0132	
17469	43	7922		Mitchell		 Sharma	0	1936-09-07 00:00:00	M		M		50000	2	0	Graduate D	Management	1	2	6302 Pinewood Court		843-555-0157	
17488	382	1151		Erick	E	 Chandra	0	1949-09-13 00:00:00	M		M		30000	4	0	High Schoo	Professional	1	2	4845 Park Lane Circle		568-555-0182	
17496	4	2925		Armando		 Jimenez	0	1962-03-04 00:00:00	S		M		50000	1	0	Partial Co	Skilled Manual	0	1	2845 La Vista Avenue		1 (11) 500 555-0168	
17522	390	3525		Dominic		 Arun	0	1957-02-22 00:00:00	M		M		50000	1	0	Partial Co	Skilled Manual	0	1	531 Macarthur Ave		1 (11) 500 555-0155	
17531	56	7976		Terry	I	 Aggarwal	0	1976-04-19 00:00:00	S		M		30000	0	0	High Schoo	Skilled Manual	0	2	7757 Ohara Ct		795-555-0187	
17538	221	44865541458		Sierra	C	Adams	0	1979-06-16 00:00:00	S		F		30000	0	0	High Schoo	Skilled Manual	0	2	4940 Lighthouse Way		389-555-0176	
17543	148	98773082494		Kaitlyn	L	Richardson	0	1979-01-24 00:00:00	S		F		30000	0	0	Partial Hi	Clerical	1	2	7104 May Way		186-555-0134	
17549	414	6582		Clinton		 Torres	0	1977-03-09 00:00:00	M		M		30000	0	0	Partial Hi	Clerical	1	2	311 Wolf Way		377-555-0184	
17553	58	6708		Lance	D	 Torres	0	1979-02-14 00:00:00	M		M		30000	0	0	Partial Hi	Clerical	1	2	1731 Roland Drive		654-555-0111	
17554	261	69384499192		Juan	P	Morris	0	1979-01-24 00:00:00	M		M		40000	0	0	High Schoo	Skilled Manual	0	2	6562 Sudance Dr.		581-555-0110	
17558	390	10026		Laura	G	 Zeng	0	1942-01-19 00:00:00	S		F		50000	2	0	Graduate D	Management	1	1	2635 Sandy Way	#57	1 (11) 500 555-0110	
17565	330	74234281778		Jordan	G	Baker	0	1975-02-05 00:00:00	S		M		50000	0	0	Partial Co	Skilled Manual	1	1	3782 Sweetwater Drive		401-555-0112	
17569	1496	83340215100		Benjamin	R	Williams	0	1965-09-23 00:00:00	M		M		40000	0	0	High Schoo	Skilled Manual	1	1	5965 Sugarland Circle		912-555-0131	
17577	1441	69952355027		Nathaniel		Reed	0	1965-01-17 00:00:00	M		M		50000	4	4	Bachelors 	Skilled Manual	1	1	4390 Esperanza Dr.		342-555-0130	
17588	3	9330		Patricia	E	 Fernandez	0	1967-07-20 00:00:00	S		F		20000	1	1	High Schoo	Manual	1	1	2629 West Road		1 (11) 500 555-0167	
17590	503	5664		Omar	L	 Xie	0	1967-02-24 00:00:00	M		M		30000	1	1	Bachelors 	Clerical	1	0	3415 Oak Grove Road		1 (11) 500 555-0132	
17605	506	7810		Jerry		 Raji	0	1965-01-20 00:00:00	M		M		20000	2	2	High Schoo	Manual	0	1	7111 Concord Ct.		1 (11) 500 555-0190	
17606	395	10094		Erica	M	 Ma	0	1965-04-16 00:00:00	M		F		20000	2	2	High Schoo	Manual	1	1	1045 Las Lomas Way		1 (11) 500 555-0161	
17614	393	39624590900		Allison		Cook	0	1964-11-17 00:00:00	M		F		20000	2	2	High Schoo	Manual	0	2	5782 Balhan Court		1 (11) 500 555-0188	
17616	506	4112		Raul	F	 Pal	0	1964-01-21 00:00:00	M		M		20000	2	2	High Schoo	Manual	0	2	1219 Hilltop Road		1 (11) 500 555-0137	
17627	192	4527		Tabitha		 Raman	0	1962-09-05 00:00:00	S		F		30000	1	0	Partial Co	Clerical	1	1	3646 Piedmont Dr		1 (11) 500 555-0163	
17644	1	798		Naomi		 Diaz	0	1962-03-02 00:00:00	S		F		40000	1	0	Bachelors 	Skilled Manual	1	0	7902 Crescent Avenue		1 (11) 500 555-0115	
17657	401	6007		Colin		 Guo	0	1976-07-28 00:00:00	S		M		20000	0	0	Partial Hi	Manual	0	1	5870 Matheson Road		1 (11) 500 555-0131	
